player_name,team,game_id,game_date,game_time,home,away,line_col,line_value,prop,source,pitching_stats_gcar,pitching_stats_win,pitching_stats_loss,pitching_stats_save,pitching_stats_hold,pitching_stats_blown_save,pitching_stats_dr,pitching_stats_ip,pitching_stats_h,pitching_stats_r,pitching_stats_er,pitching_stats_bb,pitching_stats_so,pitching_stats_hr,pitching_stats_hbp,pitching_stats_era,pitching_stats_fip,pitching_stats_bf,pitching_stats_pit,pitching_stats_str,pitching_stats_stl,pitching_stats_sts,pitching_stats_gb,pitching_stats_fb,pitching_stats_ld,pitching_stats_pu,pitching_stats_unk,pitching_stats_gsc,pitching_stats_ir,pitching_stats_is,pitching_stats_sb,pitching_stats_cs,pitching_stats_pickoffs,pitching_stats_ab,pitching_stats_2b,pitching_stats_3b,pitching_stats_ibb,pitching_stats_gdp,pitching_stats_sf,pitching_stats_roe,pitching_stats_ali,pitching_stats_wpa,pitching_stats_acli,pitching_stats_cwpa,pitching_stats_re24,gtm,entered,innings,home_team,away_team,home_stats.batting_stats.gtm,home_stats.batting_stats.pa,home_stats.batting_stats.ab,home_stats.batting_stats.r,home_stats.batting_stats.h,home_stats.batting_stats.2b,home_stats.batting_stats.3b,home_stats.batting_stats.hr,home_stats.batting_stats.rbi,home_stats.batting_stats.bb,home_stats.batting_stats.ibb,home_stats.batting_stats.so,home_stats.batting_stats.hbp,home_stats.batting_stats.sh,home_stats.batting_stats.sf,home_stats.batting_stats.roe,home_stats.batting_stats.gidp,home_stats.batting_stats.sb,home_stats.batting_stats.cs,home_stats.batting_stats.avg,home_stats.batting_stats.obp,home_stats.batting_stats.slug,home_stats.batting_stats.ops,home_stats.batting_stats.lob,home_stats.batting_stats.bat_num,home_stats.batting_stats.opp_thr,home_stats.batting_stats.opp_st,home_stats.batting_stats.opp_st_sc,home_stats.pitching_stats.gtm,home_stats.pitching_stats.ip,home_stats.pitching_stats.h,home_stats.pitching_stats.r,home_stats.pitching_stats.er,home_stats.pitching_stats.uer,home_stats.pitching_stats.bb,home_stats.pitching_stats.so,home_stats.pitching_stats.hr,home_stats.pitching_stats.hbp,home_stats.pitching_stats.era,home_stats.pitching_stats.bf,home_stats.pitching_stats.p,home_stats.pitching_stats.s,home_stats.pitching_stats.ir,home_stats.pitching_stats.is,home_stats.pitching_stats.sb,home_stats.pitching_stats.cs,home_stats.pitching_stats.ab,home_stats.pitching_stats.2b,home_stats.pitching_stats.3b,home_stats.pitching_stats.ibb,home_stats.pitching_stats.sh,home_stats.pitching_stats.sf,home_stats.pitching_stats.roe,home_stats.pitching_stats.gidp,home_stats.pitching_stats.pitch_num,home_stats.pitching_stats.ump,home_stats.pitching_stats.pitchers,away_stats.batting_stats.gtm,away_stats.batting_stats.pa,away_stats.batting_stats.ab,away_stats.batting_stats.r,away_stats.batting_stats.h,away_stats.batting_stats.2b,away_stats.batting_stats.3b,away_stats.batting_stats.hr,away_stats.batting_stats.rbi,away_stats.batting_stats.bb,away_stats.batting_stats.ibb,away_stats.batting_stats.so,away_stats.batting_stats.hbp,away_stats.batting_stats.sh,away_stats.batting_stats.sf,away_stats.batting_stats.roe,away_stats.batting_stats.gidp,away_stats.batting_stats.sb,away_stats.batting_stats.cs,away_stats.batting_stats.avg,away_stats.batting_stats.obp,away_stats.batting_stats.slug,away_stats.batting_stats.ops,away_stats.batting_stats.lob,away_stats.batting_stats.bat_num,away_stats.batting_stats.opp_thr,away_stats.batting_stats.opp_st,away_stats.batting_stats.opp_st_sc,away_stats.pitching_stats.gtm,away_stats.pitching_stats.ip,away_stats.pitching_stats.h,away_stats.pitching_stats.r,away_stats.pitching_stats.er,away_stats.pitching_stats.uer,away_stats.pitching_stats.bb,away_stats.pitching_stats.so,away_stats.pitching_stats.hr,away_stats.pitching_stats.hbp,away_stats.pitching_stats.era,away_stats.pitching_stats.bf,away_stats.pitching_stats.p,away_stats.pitching_stats.s,away_stats.pitching_stats.ir,away_stats.pitching_stats.is,away_stats.pitching_stats.sb,away_stats.pitching_stats.cs,away_stats.pitching_stats.ab,away_stats.pitching_stats.2b,away_stats.pitching_stats.3b,away_stats.pitching_stats.ibb,away_stats.pitching_stats.sh,away_stats.pitching_stats.sf,away_stats.pitching_stats.roe,away_stats.pitching_stats.gidp,away_stats.pitching_stats.pitch_num,away_stats.pitching_stats.ump,away_stats.pitching_stats.pitchers,book,line_value_book,open_om,close_om,delta_om,open_um,close_um,delta_um,total_move_om,total_move_um,pct_change_om,pct_change_um,max_om,min_om,max_um,min_um,std_om,std_um,ups_om,downs_om,ups_um,downs_um,avg_update_sec,twavg_om,twavg_um,n_updates,prop_norm,actual,outcome,player_type
max fried,mlb_nyy,401695452,2025-05-07,19:05,mlb_nyy,mlb_sdp,dabble_dfs_walksallowed_value,1.5,walksallowed,dabble,176.0,False,False,False,False,False,4.0,7.0,5.0,1.0,1.0,0.0,8.0,1.0,0.0,1.05,2.92,27.0,100.0,67.0,18.0,10.0,8.0,11.0,0.0,1.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.238,0.96,0.0,2.46,37.0,7.0,3.0,mlb_nyy,mlb_sdp,37,36,30,4,3,0,0,2,4,3,0,10,0,1,1,0,0,0,0,0.258,0.342,0.465,0.807,4,12,R,D.Cease,75,37,10,6,3,3,0,3,11,1,1,3.59,41,156,98,2,2,1,0,36,0,0,0,0,1,1,0,4,Ramon De Jesus,"M.Fried (4-71), I.Hamilton (3), L.Weaver (1), D.Williams (1-W)",36,41,36,3,6,0,0,1,3,3,0,11,1,0,1,1,0,1,0,0.256,0.324,0.382,0.707,9,12,L,M.Fried,71,36,9,3,4,3,0,3,10,2,0,3.0,36,128,85,0,0,0,0,30,0,0,0,1,1,0,0,4,Ramon De Jesus,"D.Cease (4-75), J.Adam (2), R.Suarez (1), J.Estrada (1-L)",dabble,1.5,1.93,1.93,0.0,2.09,2.08,-0.0099999999999997,0.02,0.0499999999999998,0.0,-0.4784688995215225,1.94,1.93,2.09,2.07,0.0081649658092772,0.0149999999999999,1.0,1.0,2.0,2.0,796.5,1.932943911217756,2.0797750449910017,5.0,walksallowed,0.0,under,pitcher
matthew boyd,mlb_chc,401695430,2025-05-05,19:40,mlb_chc,mlb_sfg,dabble_dfs_earnedrunsallowed_value,1.5,earnedrunsallowed,dabble,189.0,True,False,False,False,False,4.0,6.0,5.0,2.0,2.0,0.0,7.0,1.0,1.0,2.75,3.77,23.0,94.0,64.0,10.0,14.0,8.0,7.0,0.0,1.0,0.0,61.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,1.03,0.1,1.31,0.0,0.94,36.0,6.0,4.0,mlb_chc,mlb_sfg,36,39,35,9,9,2,0,2,9,3,0,5,0,0,1,3,1,1,0,0.262,0.338,0.456,0.794,6,10,R,L.Roupp,49,36,9,7,2,2,0,0,10,1,1,3.77,34,135,98,0,0,1,0,33,0,0,0,0,0,0,1,3,Roberto Ortiz,"M.Boyd (4-61-W), C.Thielbar (4), G.Hollowell (12)",36,34,33,2,7,0,0,1,2,0,0,10,1,0,0,0,1,1,0,0.231,0.308,0.385,0.693,5,10,L,M.Boyd,61,36,8,9,9,3,0,3,5,2,0,3.44,39,135,91,3,2,1,0,35,2,0,0,0,1,3,1,3,Roberto Ortiz,"L.Roupp (4-49-L), H.Birdsong (2), S.Bivens (0)",dabble,1.5,1.95,1.98,0.03,2.06,2.03,-0.0300000000000002,0.09,0.129999999999999,1.538461538461533,-1.456310679611661,1.99,1.93,2.09,2.02,0.0206587926628279,0.0232609421256195,2.0,2.0,3.0,4.0,1632.625,1.9522803917237317,2.058438995655695,9.0,earnedrunsallowed,2.0,over,pitcher
matthew boyd,mlb_chc,401695430,2025-05-05,19:40,mlb_chc,mlb_sfg,dabble_dfs_pitchingouts_value,17.5,pitchingouts,dabble,189.0,True,False,False,False,False,4.0,6.0,5.0,2.0,2.0,0.0,7.0,1.0,1.0,2.75,3.77,23.0,94.0,64.0,10.0,14.0,8.0,7.0,0.0,1.0,0.0,61.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,1.03,0.1,1.31,0.0,0.94,36.0,6.0,4.0,mlb_chc,mlb_sfg,36,39,35,9,9,2,0,2,9,3,0,5,0,0,1,3,1,1,0,0.262,0.338,0.456,0.794,6,10,R,L.Roupp,49,36,9,7,2,2,0,0,10,1,1,3.77,34,135,98,0,0,1,0,33,0,0,0,0,0,0,1,3,Roberto Ortiz,"M.Boyd (4-61-W), C.Thielbar (4), G.Hollowell (12)",36,34,33,2,7,0,0,1,2,0,0,10,1,0,0,0,1,1,0,0.231,0.308,0.385,0.693,5,10,L,M.Boyd,61,36,8,9,9,3,0,3,5,2,0,3.44,39,135,91,3,2,1,0,35,2,0,0,0,1,3,1,3,Roberto Ortiz,"L.Roupp (4-49-L), H.Birdsong (2), S.Bivens (0)",dabble,17.5,1.97,1.9,-0.07,2.04,2.12,0.08,0.09,0.08,-3.5532994923857864,3.9215686274509887,1.97,1.9,2.12,2.04,0.0160208197875972,0.0196638416050034,1.0,5.0,3.0,0.0,1634.8333333333333,1.9398047443692727,2.075092061317119,7.0,pitchingouts,18,over,pitcher
jack dreyer,mlb_lad,401695425,2025-05-05,18:40,mlb_mia,mlb_lad,dabble_dfs_pitcherstrikeouts_value,1.5,pitcherstrikeouts,dabble,15.0,False,False,False,False,False,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32,2.37,4.0,10.0,8.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.078,0.89,0.0,0.79,35.0,2.0,8.0,mlb_mia,mlb_lad,34,41,38,4,10,1,0,1,4,3,0,10,0,0,0,1,0,1,0,0.249,0.311,0.383,0.694,10,12,L,J.Dreyer,54,34,9,13,7,7,0,1,8,2,0,5.82,40,156,109,0,0,2,0,39,2,1,0,0,0,0,0,3,Laz Diaz,"S.Alcantara (5-38-L), T.Phillips (2), G.Soriano (5)",35,40,39,7,13,2,1,2,7,1,0,8,0,0,0,0,0,2,0,0.258,0.334,0.461,0.795,6,11,R,S.Alcantara,38,35,9,10,4,4,0,3,10,1,0,3.77,41,141,92,3,0,1,0,38,1,0,0,0,0,1,0,7,Laz Diaz,"J.Dreyer (0-54), B.Casparius (7-W), A.Vesia (1), E.Phillips (2), Y.Gómez (4), T.Scott (2-H), K.Yates (1-Sv)",dabble,1.5,2.51,2.51,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.51,2.51,-1.0,-1.0,,,0.0,0.0,0.0,0.0,,2.51,-1.0,1.0,pitcherstrikeouts,0.0,under,pitcher
bradley blalock,mlb_col,401695496,2025-05-10,20:10,mlb_col,mlb_sdp,dabble_dfs_earnedrunsallowed_value,3.5,earnedrunsallowed,dabble,12.0,False,True,False,False,False,6.0,3.2,13.0,12.0,12.0,2.0,1.0,3.0,0.0,12.94,8.11,26.0,87.0,54.0,12.0,7.0,10.0,13.0,0.0,1.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,1.0,0.0,0.57,-0.419,0.01,0.0,-9.93,39.0,4.0,6.0,mlb_col,mlb_sdp,39,32,30,0,5,1,0,0,0,2,0,7,0,0,0,0,2,0,0,0.215,0.283,0.351,0.634,5,11,R,S.Kolek,82,39,9,24,21,18,0,5,4,5,0,5.89,56,196,126,0,0,0,0,50,4,1,0,0,1,1,0,5,Marvin Hudson,"B.Blalock (6--14-L), J.Mejia (1), S.Alexander (1), T.Kinley (1), J.Stallings (99)",38,56,50,21,24,4,1,5,20,5,0,4,0,0,1,1,0,0,0,0.269,0.335,0.409,0.744,8,12,R,B.Blalock,-14,38,9,5,0,0,0,2,7,0,0,3.08,32,104,68,0,0,0,0,30,1,0,0,0,0,0,2,1,Marvin Hudson,S.Kolek (5-82-W),dabble,3.5,1.9,1.91,0.01,2.12,2.11,-0.0100000000000002,0.01,0.0100000000000002,0.5263157894736858,-0.4716981132075526,1.91,1.9,2.12,2.11,,,1.0,0.0,0.0,1.0,4557.0,1.9003149100257068,2.119685089974293,2.0,earnedrunsallowed,12.0,over,pitcher
bradley blalock,mlb_col,401695496,2025-05-10,20:10,mlb_col,mlb_sdp,dabble_dfs_pitchingouts_value,13.5,pitchingouts,dabble,12.0,False,True,False,False,False,6.0,3.2,13.0,12.0,12.0,2.0,1.0,3.0,0.0,12.94,8.11,26.0,87.0,54.0,12.0,7.0,10.0,13.0,0.0,1.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,1.0,0.0,0.57,-0.419,0.01,0.0,-9.93,39.0,4.0,6.0,mlb_col,mlb_sdp,39,32,30,0,5,1,0,0,0,2,0,7,0,0,0,0,2,0,0,0.215,0.283,0.351,0.634,5,11,R,S.Kolek,82,39,9,24,21,18,0,5,4,5,0,5.89,56,196,126,0,0,0,0,50,4,1,0,0,1,1,0,5,Marvin Hudson,"B.Blalock (6--14-L), J.Mejia (1), S.Alexander (1), T.Kinley (1), J.Stallings (99)",38,56,50,21,24,4,1,5,20,5,0,4,0,0,1,1,0,0,0,0.269,0.335,0.409,0.744,8,12,R,B.Blalock,-14,38,9,5,0,0,0,2,7,0,0,3.08,32,104,68,0,0,0,0,30,1,0,0,0,0,0,2,1,Marvin Hudson,S.Kolek (5-82-W),dabble,13.5,1.92,1.91,-0.01,2.1,2.11,0.0099999999999997,0.03,0.0499999999999998,-0.520833333333337,0.4761904761904745,1.92,1.91,2.11,2.09,0.0115470053837925,0.0208166599946613,1.0,2.0,2.0,1.0,2311.0,1.918607958430193,2.0994174757281554,4.0,pitchingouts,11,under,pitcher
bradley blalock,mlb_col,401695496,2025-05-10,20:10,mlb_col,mlb_sdp,dabble_dfs_walksallowed_value,1.5,walksallowed,dabble,12.0,False,True,False,False,False,6.0,3.2,13.0,12.0,12.0,2.0,1.0,3.0,0.0,12.94,8.11,26.0,87.0,54.0,12.0,7.0,10.0,13.0,0.0,1.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,1.0,0.0,0.57,-0.419,0.01,0.0,-9.93,39.0,4.0,6.0,mlb_col,mlb_sdp,39,32,30,0,5,1,0,0,0,2,0,7,0,0,0,0,2,0,0,0.215,0.283,0.351,0.634,5,11,R,S.Kolek,82,39,9,24,21,18,0,5,4,5,0,5.89,56,196,126,0,0,0,0,50,4,1,0,0,1,1,0,5,Marvin Hudson,"B.Blalock (6--14-L), J.Mejia (1), S.Alexander (1), T.Kinley (1), J.Stallings (99)",38,56,50,21,24,4,1,5,20,5,0,4,0,0,1,1,0,0,0,0.269,0.335,0.409,0.744,8,12,R,B.Blalock,-14,38,9,5,0,0,0,2,7,0,0,3.08,32,104,68,0,0,0,0,30,1,0,0,0,0,0,2,1,Marvin Hudson,S.Kolek (5-82-W),dabble,1.5,1.92,2.0,0.08,2.09,2.01,-0.08,0.1,0.1000000000000005,4.166666666666674,-3.8277511961722577,2.0,1.92,2.09,2.01,0.0219089023002066,0.0219089023002066,4.0,1.0,1.0,4.0,475.2,1.9794593586875464,2.030540641312453,6.0,walksallowed,2.0,over,pitcher
jacob degrom,mlb_tex,401695491,2025-05-10,18:10,mlb_det,mlb_tex,dabble_dfs_earnedrunsallowed_value,1.5,earnedrunsallowed,dabble,226.0,True,False,False,False,False,5.0,5.0,5.0,2.0,2.0,1.0,10.0,2.0,0.0,2.72,3.85,20.0,90.0,58.0,13.0,18.0,3.0,6.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.69,0.025,0.54,0.0,0.06,40.0,6.0,4.0,mlb_det,mlb_tex,40,34,31,3,7,0,1,2,3,3,0,13,0,0,0,0,3,0,0,0.258,0.333,0.42,0.753,4,11,R,J.deGrom,58,40,9,10,10,10,0,6,9,5,0,3.08,43,180,106,3,1,1,0,36,1,0,0,0,1,0,0,5,Andy Fletcher,"J.Flaherty (6-33-L), S.Guenther (1), C.Lee (1), T.Holton (7), J.Brebbia (21)",40,43,36,10,10,1,0,5,10,6,0,9,0,0,1,0,0,1,0,0.23,0.289,0.364,0.653,6,11,R,J.Flaherty,33,40,9,7,3,3,0,3,13,2,0,3.47,34,148,98,2,0,0,0,31,0,1,0,0,0,0,3,4,Andy Fletcher,"J.deGrom (5-58-W), H.Milner (2), S.Armstrong (3), L.Jackson (5)",dabble,1.5,1.95,1.95,0.0,2.07,2.07,0.0,0.0,0.0,0.0,0.0,1.95,1.95,2.07,2.07,,,0.0,0.0,0.0,0.0,,1.95,2.07,1.0,earnedrunsallowed,2.0,over,pitcher
jacob degrom,mlb_tex,401695491,2025-05-10,18:10,mlb_det,mlb_tex,dabble_dfs_pitcherstrikeouts_value,6.5,pitcherstrikeouts,dabble,226.0,True,False,False,False,False,5.0,5.0,5.0,2.0,2.0,1.0,10.0,2.0,0.0,2.72,3.85,20.0,90.0,58.0,13.0,18.0,3.0,6.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.69,0.025,0.54,0.0,0.06,40.0,6.0,4.0,mlb_det,mlb_tex,40,34,31,3,7,0,1,2,3,3,0,13,0,0,0,0,3,0,0,0.258,0.333,0.42,0.753,4,11,R,J.deGrom,58,40,9,10,10,10,0,6,9,5,0,3.08,43,180,106,3,1,1,0,36,1,0,0,0,1,0,0,5,Andy Fletcher,"J.Flaherty (6-33-L), S.Guenther (1), C.Lee (1), T.Holton (7), J.Brebbia (21)",40,43,36,10,10,1,0,5,10,6,0,9,0,0,1,0,0,1,0,0.23,0.289,0.364,0.653,6,11,R,J.Flaherty,33,40,9,7,3,3,0,3,13,2,0,3.47,34,148,98,2,0,0,0,31,0,1,0,0,0,0,3,4,Andy Fletcher,"J.deGrom (5-58-W), H.Milner (2), S.Armstrong (3), L.Jackson (5)",dabble,6.5,2.13,2.13,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.13,2.13,-1.0,-1.0,,,0.0,0.0,0.0,0.0,,2.13,-1.0,1.0,pitcherstrikeouts,10.0,over,pitcher
garrett crochet,mlb_bos,401695492,2025-05-10,19:10,mlb_kcr,mlb_bos,dabble_dfs_pitcherstrikeouts_value,6.5,pitcherstrikeouts,dabble,113.0,True,False,False,False,False,5.0,7.0,7.0,1.0,1.0,1.0,9.0,0.0,0.0,1.93,2.61,29.0,106.0,75.0,16.0,18.0,10.0,9.0,0.0,1.0,0.0,67.0,0.0,0.0,1.0,1.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,1.0,0.96,0.213,0.98,0.0,2.52,41.0,7.0,3.0,mlb_kcr,mlb_bos,41,37,36,1,9,1,0,0,1,1,0,11,0,0,0,1,0,1,1,0.244,0.303,0.364,0.667,9,10,L,G.Crochet,67,41,9,15,10,10,0,4,12,2,0,2.99,45,185,124,0,0,0,1,41,2,1,0,0,0,0,0,4,Ron Kulpa,"C.Ragans (4-43-L), T.Clarke (3), A.Zerpa (3), C.Stratton (1)",41,45,41,10,15,2,1,2,10,4,0,12,0,0,0,0,0,0,1,0.254,0.327,0.418,0.745,8,9,L,C.Ragans,43,41,9,9,1,1,0,1,11,0,0,3.72,37,132,93,0,0,1,1,36,1,0,0,0,0,1,0,3,Ron Kulpa,"G.Crochet (5-67-W), L.Hendriks (1), B.Bernardino (0)",dabble,6.5,2.33,2.33,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.33,2.33,-1.0,-1.0,,,0.0,0.0,0.0,0.0,,2.33,-1.0,1.0,pitcherstrikeouts,9.0,over,pitcher
